audio_path,source,label,split,speaker_id,system_id,parent_file,chunk_index,sample_rate,duration_sec
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_6492747.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.19475
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_6618587.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.79175
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_6630946.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.0664375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_6721654.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,4.047125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_6736628.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.5971875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_6768659.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.766125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_6960204.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,5.7966875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_7122854.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.4934375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_7123800.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.715
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_7248140.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.32125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_7288400.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.087
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_7397041.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.55425
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_7677120.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.1913125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_7737943.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.342625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_7744923.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.5800625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_8115679.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,4.7345625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_8145267.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,4.22325
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_8324598.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,4.179625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_8449978.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.19875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_8458654.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.7860625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_8507928.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.241375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_8638376.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.9409375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_8682959.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.8089375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9107429.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.1926875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9152126.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.8955625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9188299.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,4.7308125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9258514.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.5329375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9341221.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.4091875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9431341.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.4509375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9437384.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,4.599375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9456128.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.1944375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9488159.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,4.474125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9515789.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.0705625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9526930.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.79025
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9534983.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.9809375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9543922.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.1084375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9596913.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,4.2651875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9669914.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.32275
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9701712.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,1.997875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9789409.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.408875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9803720.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.61925
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9874922.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.066375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9897034.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.0226875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9905136.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.027375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9907603.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,3.330125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_9926593.flac,asvspoof2019_la,bonafide,train,LA_0079,-,,,16000,2.807625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1078395.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.126375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1257508.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.0673125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1290428.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.5946875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1373249.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.4519375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1411980.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,1.957125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1455233.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.0610625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1470659.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.0421875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1511191.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.768125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1618831.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,4.17875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1625761.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.195625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1651877.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.147875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1702062.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,1.8348125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1735385.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.23725
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1795259.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.4304375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1820456.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,1.829875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_1909202.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.7209375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2091969.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.423875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2335057.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.5125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2386039.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.6883125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2407353.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.3863125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2486958.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.507125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2610237.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.93975
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2698001.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.6894375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2737588.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.6000625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2777160.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.1129375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2801441.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.1705625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2835258.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.214625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2848593.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,4.0020625
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2869730.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,4.6446875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_2992916.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.1149375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3108269.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,4.99
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3121388.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.62475
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3127213.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,1.7439375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3315434.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.1306875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3317496.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.812375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3387982.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.27925
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3465801.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.4508125
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3505297.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.939
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3518487.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,3.2356875
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3555171.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.6829375
data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_train/flac/LA_T_3595333.flac,asvspoof2019_la,bonafide,train,LA_0080,-,,,16000,2.90075
